"Latitude","Longitude","Pollutant Standard","Year","Units of Measure","Arithmetic Mean","State Name","County Name"
36.72639,-119.733,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",14.734884,"California","Fresno"
40.80178,-124.1621,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",5.824719,"California","Humboldt"
40.77678,-124.17949,"CO 1-hour 1971",2010,"Parts per million",0.239508,"California","Humboldt"
40.77678,-124.17949,"SO2 1-hour 2010",2010,"Parts per billion",1.367953,"California","Humboldt"
40.77678,-124.17949,"NO2 1-hour 2010",2010,"Parts per billion",7.626912,"California","Humboldt"
40.77678,-124.17949,"Ozone 8-hour 2015",2010,"Parts per million",0.02957,"California","Humboldt"
40.77678,-124.17949,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",5.983908,"California","Humboldt"
32.67618,-115.48307,"CO 1-hour 1971",2010,"Parts per million",0.866052,"California","Imperial"
32.67618,-115.48307,"SO2 1-hour 2010",2010,"Parts per billion",1.733894,"California","Imperial"
32.67618,-115.48307,"NO2 1-hour 2010",2010,"Parts per billion",31.096419,"California","Imperial"
32.67618,-115.48307,"Ozone 8-hour 2015",2010,"Parts per million",0.042205,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.866071,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.264545,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.866071,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.177778,"California","Imperial"
32.677833,-115.390544,"CO 1-hour 1971",2010,"Parts per million",0.380928,"California","Imperial"
32.677833,-115.390544,"NO2 1-hour 2010",2010,"Parts per billion",28.114754,"California","Imperial"
32.677833,-115.390544,"Ozone 8-hour 2015",2010,"Parts per million",0.046986,"California","Imperial"
32.97833,-115.53917,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",6.311111,"California","Imperial"
32.79222,-115.56306,"CO 1-hour 1971",2010,"Parts per million",0.460532,"California","Imperial"
32.79222,-115.56306,"NO2 1-hour 2010",2010,"Parts per billion",16.537417,"California","Imperial"
32.79222,-115.56306,"Ozone 8-hour 2015",2010,"Parts per million",0.045281,"California","Imperial"
32.79222,-115.56306,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",6.596522,"California","Imperial"
33.0325,-115.62361,"Ozone 8-hour 2015",2010,"Parts per million",0.045492,"California","Imperial"
33.213611,-115.54528,"Ozone 8-hour 2015",2010,"Parts per million",0.043011,"California","Imperial"
35.345607,-118.851825,"NO2 1-hour 2010",2010,"Parts per billion",17.264789,"California","Kern"
35.345607,-118.851825,"Ozone 8-hour 2015",2010,"Parts per million",0.051758,"California","Kern"
35.051454,-119.40262,"Ozone 8-hour 2015",2010,"Parts per million",0.048494,"California","Kern"
35.385574,-119.015009,"CO 1-hour 1971",2010,"Parts per million",0.510101,"California","Kern"
35.385574,-119.015009,"NO2 1-hour 2010",2010,"Parts per billion",28.75,"California","Kern"
35.050551,-118.147294,"Ozone 8-hour 2015",2010,"Parts per million",0.04716,"California","Kern"
35.050551,-118.147294,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",4.690566,"California","Kern"
35.356615,-119.062613,"NO2 1-hour 2010",2010,"Parts per billion",31.546961,"California","Kern"
35.356615,-119.062613,"Ozone 8-hour 2015",2010,"Parts per million",0.046919,"California","Kern"
35.356615,-119.062613,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",14.226398,"California","Kern"
35.356615,-119.062613,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",13.983489,"California","Kern"
35.356615,-119.062613,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",14.226398,"California","Kern"
35.356615,-119.062613,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",13.37037,"California","Kern"
35.62109,-117.67296,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",5.094737,"California","Kern"
35.324636,-118.997627,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",16.132692,"California","Kern"
35.324636,-118.997627,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",17.290566,"California","Kern"
35.324636,-118.997627,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",17.290566,"California","Kern"
35.438035,-119.016787,"Ozone 8-hour 2015",2010,"Parts per million",0.048958,"California","Kern"
35.208295,-118.785374,"NO2 1-hour 2010",2010,"Parts per billion",12.755034,"California","Kern"
35.208295,-118.785374,"Ozone 8-hour 2015",2010,"Parts per million",0.057903,"California","Kern"
35.23918,-118.78863,"Ozone 8-hour 2015",2010,"Parts per million",0.048624,"California","Kern"
35.503587,-119.272606,"NO2 1-hour 2010",2010,"Parts per billion",24.765896,"California","Kern"
35.503587,-119.272606,"Ozone 8-hour 2015",2010,"Parts per million",0.048031,"California","Kern"
36.102244,-119.56565,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",14.578313,"California","Kings"
36.102244,-119.56565,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",19.395101,"California","Kings"
36.102244,-119.56565,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",19.341908,"California","Kings"
36.102244,-119.56565,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",19.395101,"California","Kings"
36.233274,-119.766212,"Ozone 8-hour 2015",2010,"Parts per million",0.046537,"California","Kings"
36.31567,-119.643447,"NO2 1-hour 2010",2010,"Parts per billion",28.309524,"California","Kings"
36.31567,-119.643447,"Ozone 8-hour 2015",2010,"Parts per million",0.054814,"California","Kings"
36.31567,-119.643447,"Ozone 8-hour 2015",2010,"Parts per million",0.053735,"California","Kings"
36.31567,-119.643447,"Ozone 8-hour 2015",2010,"Parts per million",0.054814,"California","Kings"
36.31567,-119.643447,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",15.430651,"California","Kings"
39.0327,-122.92229,"Ozone 8-hour 2015",2010,"Parts per million",0.036081,"California","Lake"
39.0327,-122.92229,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",3.07541,"California","Lake"
34.1365,-117.92391,"CO 1-hour 1971",2010,"Parts per million",0.397385,"California","Los Angeles"
34.1365,-117.92391,"NO2 1-hour 2010",2010,"Parts per billion",31.826087,"California","Los Angeles"
34.1365,-117.92391,"Ozone 8-hour 2015",2010,"Parts per million",0.040489,"California","Los Angeles"
34.1365,-117.92391,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",11.02043,"California","Los Angeles"
34.14435,-117.85036,"CO 1-hour 1971",2010,"Parts per million",0.392286,"California","Los Angeles"
34.14435,-117.85036,"NO2 1-hour 2010",2010,"Parts per billion",26.960933,"California","Los Angeles"
34.14435,-117.85036,"Ozone 8-hour 2015",2010,"Parts per million",0.047513,"California","Los Angeles"
34.05111,-118.45636,"CO 1-hour 1971",2010,"Parts per million",0.354387,"California","Los Angeles"
34.05111,-118.45636,"NO2 1-hour 2010",2010,"Parts per billion",30.686667,"California","Los Angeles"
34.05111,-118.45636,"Ozone 8-hour 2015",2010,"Parts per million",0.039913,"California","Los Angeles"
34.17605,-118.31712,"CO 1-hour 1971",2010,"Parts per million",0.457389,"California","Los Angeles"
34.17605,-118.31712,"SO2 1-hour 2010",2010,"Parts per billion",1.798418,"California","Los Angeles"
34.17605,-118.31712,"NO2 1-hour 2010",2010,"Parts per billion",38.341254,"California","Los Angeles"
34.17605,-118.31712,"Ozone 8-hour 2015",2010,"Parts per million",0.043407,"California","Los Angeles"
34.17605,-118.31712,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.450621,"California","Los Angeles"
34.06659,-118.22688,"CO 1-hour 1971",2010,"Parts per million",0.528358,"California","Los Angeles"
34.06659,-118.22688,"SO2 1-hour 2010",2010,"Parts per billion",1.291365,"California","Los Angeles"
34.06659,-118.22688,"NO2 1-hour 2010",2010,"Parts per billion",40.281616,"California","Los Angeles"
34.06659,-118.22688,"Ozone 8-hour 2015",2010,"Parts per million",0.034513,"California","Los Angeles"
34.06659,-118.22688,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",11.929393,"California","Los Angeles"
34.06659,-118.22688,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.393333,"California","Los Angeles"
34.19925,-118.53276,"CO 1-hour 1971",2010,"Parts per million",0.406673,"California","Los Angeles"
34.19925,-118.53276,"NO2 1-hour 2010",2010,"Parts per billion",31.266298,"California","Los Angeles"
34.19925,-118.53276,"Ozone 8-hour 2015",2010,"Parts per million",0.051284,"California","Los Angeles"
34.19925,-118.53276,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",10.166,"California","Los Angeles"
33.901389,-118.205,"CO 1-hour 1971",2010,"Parts per million",0.745361,"California","Los Angeles"
33.901389,-118.205,"NO2 1-hour 2010",2010,"Parts per billion",32.236207,"California","Los Angeles"
33.901389,-118.205,"Ozone 8-hour 2015",2010,"Parts per million",0.029057,"California","Los Angeles"
33.901389,-118.205,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.503604,"California","Los Angeles"
34.01029,-118.0685,"CO 1-hour 1971",2010,"Parts per million",0.421421,"California","Los Angeles"
34.01029,-118.0685,"NO2 1-hour 2010",2010,"Parts per billion",36.66965,"California","Los Angeles"
34.01029,-118.0685,"Ozone 8-hour 2015",2010,"Parts per million",0.033736,"California","Los Angeles"
34.01029,-118.0685,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.495726,"California","Los Angeles"
34.06703,-117.7514,"CO 1-hour 1971",2010,"Parts per million",0.513018,"California","Los Angeles"
34.06703,-117.7514,"NO2 1-hour 2010",2010,"Parts per billion",42.042941,"California","Los Angeles"
34.06703,-117.7514,"Ozone 8-hour 2015",2010,"Parts per million",0.04095,"California","Los Angeles"
34.1326,-118.1272,"CO 1-hour 1971",2010,"Parts per million",0.547852,"California","Los Angeles"
34.1326,-118.1272,"NO2 1-hour 2010",2010,"Parts per billion",33.51682,"California","Los Angeles"
34.1326,-118.1272,"Ozone 8-hour 2015",2010,"Parts per million",0.041716,"California","Los Angeles"
34.1326,-118.1272,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",10.135052,"California","Los Angeles"
33.82376,-118.18921,"CO 1-hour 1971",2010,"Parts per million",0.402217,"California","Los Angeles"
33.82376,-118.18921,"SO2 1-hour 2010",2010,"Parts per billion",3.716246,"California","Los Angeles"
33.82376,-118.18921,"NO2 1-hour 2010",2010,"Parts per billion",34.92434,"California","Los Angeles"
33.82376,-118.18921,"Ozone 8-hour 2015",2010,"Parts per million",0.032305,"California","Los Angeles"
33.82376,-118.18921,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",10.55355,"California","Los Angeles"
33.79236,-118.17533,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",10.366382,"California","Los Angeles"
33.8025,-118.22,"CO 1-hour 1971",2010,"Parts per million",0.363795,"California","Los Angeles"
33.8025,-118.22,"SO2 1-hour 2010",2010,"Parts per billion",3.40317,"California","Los Angeles"
33.8025,-118.22,"NO2 1-hour 2010",2010,"Parts per billion",37.445098,"California","Los Angeles"
33.8025,-118.22,"Ozone 8-hour 2015",2010,"Parts per million",0.033978,"California","Los Angeles"
33.95507,-118.43049,"CO 1-hour 1971",2010,"Parts per million",0.355803,"California","Los Angeles"
33.95507,-118.43049,"SO2 1-hour 2010",2010,"Parts per billion",2.017598,"California","Los Angeles"
33.95507,-118.43049,"NO2 1-hour 2010",2010,"Parts per billion",28.213725,"California","Los Angeles"
33.95507,-118.43049,"Ozone 8-hour 2015",2010,"Parts per million",0.038546,"California","Los Angeles"
34.38344,-118.5284,"CO 1-hour 1971",2010,"Parts per million",0.20131,"California","Los Angeles"
34.38344,-118.5284,"NO2 1-hour 2010",2010,"Parts per billion",27.721791,"California","Los Angeles"
34.38344,-118.5284,"Ozone 8-hour 2015",2010,"Parts per million",0.050122,"California","Los Angeles"
34.669739,-118.130511,"CO 1-hour 1971",2010,"Parts per million",0.160229,"California","Los Angeles"
34.669739,-118.130511,"NO2 1-hour 2010",2010,"Parts per billion",26.205202,"California","Los Angeles"
34.669739,-118.130511,"Ozone 8-hour 2015",2010,"Parts per million",0.054324,"California","Los Angeles"
34.669739,-118.130511,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",5.964912,"California","Los Angeles"
39.15047,-123.20655,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",6.529167,"California","Mendocino"
39.14566,-123.20298,"Ozone 8-hour 2015",2010,"Parts per million",0.024402,"California","Mendocino"
39.41174,-123.35264,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",7.752841,"California","Mendocino"
37.281853,-120.433671,"NO2 1-hour 2010",2010,"Parts per billion",16.952778,"California","Merced"
37.281853,-120.433671,"Ozone 8-hour 2015",2010,"Parts per million",0.043679,"California","Merced"
37.281853,-120.433671,"Ozone 8-hour 2015",2010,"Parts per million",0.044089,"California","Merced"
37.281853,-120.433671,"Ozone 8-hour 2015",2010,"Parts per million",0.044089,"California","Merced"
37.281853,-120.433671,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",15.416797,"California","Merced"
37.30832,-120.480456,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",12.497619,"California","Merced"
36.48187,-121.73333,"Ozone 8-hour 2015",2010,"Parts per million",0.034992,"California","Monterey"
36.209286,-121.126371,"Ozone 8-hour 2015",2010,"Parts per million",0.033986,"California","Monterey"
36.694261,-121.623271,"CO 1-hour 1971",2010,"Parts per million",0.38023,"California","Monterey"
36.694261,-121.623271,"NO2 1-hour 2010",2010,"Parts per billion",14.482955,"California","Monterey"
36.694261,-121.623271,"Ozone 8-hour 2015",2010,"Parts per million",0.034949,"California","Monterey"
36.694261,-121.623271,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",4.537705,"California","Monterey"
36.694261,-121.623271,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",6.582535,"California","Monterey"
39.233477,-121.055608,"NO2 1-hour 2010",2010,"Parts per billion",9.158056,"California","Nevada"
39.233477,-121.055608,"Ozone 8-hour 2015",2010,"Parts per million",0.046132,"California","Nevada"
39.233477,-121.055608,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",4.758696,"California","Nevada"
39.316555,-120.845475,"Ozone 8-hour 2015",2010,"Parts per million",0.054795,"California","Nevada"
39.32783,-120.184592,"Ozone 8-hour 2015",2010,"Parts per million",0.032412,"California","Nevada"
39.32783,-120.184592,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",5.878125,"California","Nevada"
39.32783,-120.184592,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",4.738596,"California","Nevada"
33.83062,-117.93845,"CO 1-hour 1971",2010,"Parts per million",0.441025,"California","Orange"
33.83062,-117.93845,"NO2 1-hour 2010",2010,"Parts per billion",30.482317,"California","Orange"
33.83062,-117.93845,"Ozone 8-hour 2015",2010,"Parts per million",0.037949,"California","Orange"
33.83062,-117.93845,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",10.153776,"California","Orange"
33.67464,-117.92568,"CO 1-hour 1971",2010,"Parts per million",0.243036,"California","Orange"
33.67464,-117.92568,"SO2 1-hour 2010",2010,"Parts per billion",1.376353,"California","Orange"
33.67464,-117.92568,"NO2 1-hour 2010",2010,"Parts per billion",22.903955,"California","Orange"
33.67464,-117.92568,"Ozone 8-hour 2015",2010,"Parts per million",0.03833,"California","Orange"
33.63003,-117.67593,"CO 1-hour 1971",2010,"Parts per million",0.208066,"California","Orange"
33.63003,-117.67593,"Ozone 8-hour 2015",2010,"Parts per million",0.043473,"California","Orange"
33.63003,-117.67593,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",7.987069,"California","Orange"
33.92513,-117.95264,"CO 1-hour 1971",2010,"Parts per million",0.490841,"California","Orange"
33.92513,-117.95264,"NO2 1-hour 2010",2010,"Parts per billion",33.672766,"California","Orange"
33.92513,-117.95264,"Ozone 8-hour 2015",2010,"Parts per million",0.039115,"California","Orange"
38.93767,-121.104921,"Ozone 8-hour 2015",2010,"Parts per million",0.04055,"California","Placer"
39.100174,-120.953832,"Ozone 8-hour 2015",2010,"Parts per million",0.042442,"California","Placer"
38.74643,-121.26498,"NO2 1-hour 2010",2010,"Parts per billion",22.45961,"California","Placer"
38.74643,-121.26498,"Ozone 8-hour 2015",2010,"Parts per million",0.043989,"California","Placer"
38.74643,-121.26498,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",6.648333,"California","Placer"
34.007,-117.521,"CO 1-hour 1971",2010,"Parts per million",0.368093,"California","Riverside"
34.007,-117.521,"NO2 1-hour 2010",2010,"Parts per billion",31.993841,"California","Riverside"
34.007,-117.521,"Ozone 8-hour 2015",2010,"Parts per million",0.05078,"California","Riverside"
33.7411,-115.8206,"Ozone 8-hour 2015",2010,"Parts per million",0.052748,"California","Riverside"
33.447867,-117.088649,"NO2 1-hour 2010",2010,"Parts per billion",8.404179,"California","Riverside"
33.447867,-117.088649,"Ozone 8-hour 2015",2010,"Parts per million",0.012969,"California","Riverside"
33.447867,-117.088649,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",8.472881,"California","Riverside"
33.447867,-117.088649,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",7.013636,"California","Riverside"
33.92086,-116.85841,"NO2 1-hour 2010",2010,"Parts per billion",30.33965,"California","Riverside"
33.92086,-116.85841,"Ozone 8-hour 2015",2010,"Parts per million",0.057454,"California","Riverside"
33.94603,-117.40063,"CO 1-hour 1971",2010,"Parts per million",0.419995,"California","Riverside"
33.94603,-117.40063,"NO2 1-hour 2010",2010,"Parts per billion",29.463393,"California","Riverside"
33.94603,-117.40063,"PM25 Annual 2012",2010,"Micrograms/cubic meter (LC)",11.072174,"California","Riverside"
